Results from query to NASA/IPAC Extragalactic Database (NED),,,,,,,,,,,,,,,,
673,MESSIER 104,189.99763,-11.62305,G,1089,0.003633,SLS,8.98,0,1038,25,357,98,42,7,0
674,NGC 4603,190.23004,-40.97639,G,2592,0.008647,S1L,12.29,0,128,6,60,14,15,18,0
675,NGC 4608,190.30536,10.15566,G,1850,0.006171,UUN,11.97,0,208,6,73,31,24,10,0
676,NGC 4612,190.38646,7.31488,G,1775,0.005921,UUN,12.3g,0,232,9,127,40,23,10,0
677,NGC 4618,190.38688,41.15078,G,544,0.001815,SUN,11.22,0,363,12,132,55,27,8,1
678,MESSIER 059,190.50935,11.64703,G,467,0.001558,UUN,10.57,0,679,17,220,57,29,11,0
679,NGC 4631,190.53338,32.5415,G,610,0.002035,UUN,9.75,0,895,25,268,91,41,7,0
680,NGC 4638,190.6976,11.44251,G,1152,0.003843,UUN,12.1g,0,295,9,127,41,23,15,0
681,NGC 4636,190.70761,2.68778,G,938,0.003129,SUN,10.43,0,855,21,167,66,49,11,0
682,NGC 4639,190.71828,13.2574,G,1018,0.003395,S1L,12.24,0,681,18,132,56,31,8,1
683,NGC 4643,190.83391,1.97827,G,1333,0.004446,UUN,11.72,0,286,14,129,45,22,15,0
684,NGC 4647,190.88461,11.58187,G,1409,0.0047,S1L,11.94,0,404,11,84,47,35,8,0
685,MESSIER 060,190.91656,11.55271,G,1110,0.003703,UUN,9.81,0,1057,19,192,74,47,15,1
686,NGC 4651,190.92763,16.39339,G,800,0.002669,S1L,11.39,0,568,14,151,59,37,10,0
687,NGC 4654,190.98575,13.12668,G,1036,0.003456,S1L,12.0g,0,573,10,161,60,38,18,0
688,NGC 4656,190.99053,32.16815,GPair,646,0.002155,SUN,10.96,0,336,10,92,38,23,6,0
689,NGC 4645,191.04163,-41.74994,G,2630,0.008773,SUN,12.88,0,99,4,50,14,15,19,0
690,NGC 4650,191.08163,-40.73181,G,2953,0.00985,SUN,12.6,0,57,3,48,12,8,19,0
691,NGC 4660,191.13327,11.19053,G,1083,0.003612,UUN,12.16,0,407,11,181,51,28,7,1
692,NGC 4665,191.27497,3.05578,G,912,0.003042,UUN,10.5,0,192,6,87,32,17,12,0
693,NGC 4666,191.2858,-0.46189,G,1513,0.005047,S1L,11.49,0,386,10,178,62,38,12,1
694,NGC 4684,191.823,-2.7274,G,1560,0.005204,UUN,12.38,0,160,4,92,40,19,11,1
695,NGC 4689,191.93985,13.76281,G,1604,0.00535,SLS,11.6B,0,424,10,115,52,40,15,1
696,NGC 4691,192.05679,-3.33271,G,1120,0.003736,SLS,12.0g,0,274,9,118,45,28,10,1
697,NGC 4694,192.06283,10.98361,G,1160,0.003869,S1L,12.06,0,285,4,99,45,32,7,0
698,NGC 4698,192.09545,8.48738,G,1009,0.003366,S1L,11.46,0,495,15,139,65,41,11,0
699,NGC 4697,192.14949,-5.80074,G,1241,0.00414,SUN,10.14,0,689,17,160,50,31,8,2
700,NGC 4696,192.20521,-41.31083,G,2969,0.009904,SUN,11.39,0,411,13,164,44,34,18,0
701,NGC 4699,192.2593,-8.66486,G,1394,0.00465,SUN,10.41,0,245,12,86,24,18,7,1
702,NGC 4700,192.28396,-11.40986,G,1409,0.0047,UUN,12.63,0,106,6,51,28,15,5,0
703,2MASS J12493863+1509519,192.41084,15.16421,PofG,1227,0.004093,SLS,11.7g,0,8,0,41,5,3,8,0
704,NGC 4710,192.4118,15.16545,G,1102,0.003676,UUN,11.91,0,320,9,106,51,28,8,0
705,NGC 4713,192.49114,5.3114,G,654,0.002183,UUN,12.4g,0,344,6,175,59,44,15,0
706,NGC 4709,192.51617,-41.38197,G,4678,0.015604,SUN,12,0,117,5,84,20,19,21,0
707,NGC 4719,192.53632,33.15915,G,7071,0.023586,SLS,13.8g,0,124,2,84,33,28,11,0
708,NGC 4725,192.61076,25.5008,G,1209,0.004033,S1L,10.11,0,670,18,273,83,35,12,0
709,MESSIER 094,192.72109,41.12046,G,308,0.001027,S1L,8.99,0,1197,37,282,100,43,8,1
710,NGC 4731,192.75454,-6.39306,G,1491,0.004973,S1L,11.9,0,182,7,55,32,19,7,1
711,ESO 507- G 025,192.88267,-26.45208,G,3234,0.010788,S1L,13.02,0,89,2,75,28,20,18,0
712,NGC 4742,192.95017,-10.45472,G,1270,0.004236,SUN,12.83,0,228,5,83,26,13,7,0
713,IC 3829,193.05542,-29.84067,G,2833,0.00945,SLS,12.55,0,45,0,53,14,8,18,0
714,NGC 4754,193.0729,11.31389,G,1351,0.004506,UUN,11.52,0,315,10,141,45,19,12,0
715,NGC 4753,193.09213,-1.19969,G,1163,0.003879,UUN,10.85,0,322,10,90,39,23,8,0
716,NGC 4762,193.23354,11.23081,G,986,0.003289,UUN,11.12,0,404,9,108,40,25,8,0
717,NGC 4760,193.28012,-10.49419,G,4762,0.015884,SUN,12.88,0,125,5,93,25,16,6,0
718,SDSS J125328.52+021001.1,193.36885,2.16699,PofG,1028,0.003429,SLS,13.1g,0,2,0,21,4,4,4,0
719,NGC 4772,193.37151,2.16838,G,1040,0.003469,SUN,11.96,0,275,9,133,58,34,13,0
720,NGC 4767,193.47063,-39.71431,G,2995,0.00999,SUN,12.51,0,102,3,70,13,14,19,0
721,NGC 4781,193.59896,-10.53719,G,1260,0.004203,SUN,11.72,0,173,8,65,26,15,6,0
722,VV 201,193.65083,-12.56306,GPair,4886,0.016299,S1L,13.5,0,130,13,46,5,3,0,1
723,NGC 4800,193.65748,46.53116,G,836,0.00279,SLS,12.3,0,180,6,80,31,16,10,0
724,NGC 4793,193.66925,28.93867,G,2484,0.008286,S1L,12.3,0,238,7,97,50,38,8,0
725,PKS 1252-441,193.73964,-44.41572,G,12321,0.041098,SLS,15.5,0,43,0,45,27,12,2,0
726,NGC 4808,193.95396,4.30411,G,760,0.002535,S1L,12.35,0,263,4,98,49,33,7,0
727,IC 3896,194.18013,-50.34686,G,2046,0.006825,SUN,12.1,0,67,3,47,8,9,16,0
728,MESSIER 064,194.18184,21.68297,G,409,0.001364,S1L,9.36,0,827,24,298,91,32,10,0
729,NGC 4818,194.20375,-8.52531,G,1065,0.003552,SUN,12.1,0,169,3,100,27,16,7,0
730,NGC 4845,194.50497,1.57584,G,1098,0.003663,S1L,12.2g,0,259,3,107,54,33,12,0
731,NGC 4835,194.53267,-46.26422,G,2181,0.007275,UUN,12.45,0,99,6,63,20,19,16,0
732,IC 3956,194.73493,37.39818,G,10404,0.034703,SLS,15.5g,0,36,0,47,14,11,6,0
733,UGC 08098 NOTES01,194.7512,34.84513,HII,792,0.002642,SLS,15.2g,0,134,5,96,16,8,10,0
734,NGC 4868,194.78708,37.31033,G,4665,0.015561,SUN,12.97,0,87,2,55,21,10,7,0
735,NGC 4856,194.83863,-15.04217,G,1353,0.004513,SUN,11.49,0,110,5,52,15,7,7,0
736,NGC 4866,194.86308,14.17106,G,1980,0.006605,S1L,12.14,0,244,5,86,41,25,8,0
737,NGC 4874,194.89878,27.95927,G,7167,0.023907,SLS,12.7b,0,668,17,131,68,60,11,6
738,NGC 4886:[WLQ2016] X0001,195.03387,27.977,G,6446,0.021502,SLS,12.9g,0,569,12,214,58,51,15,3
739,NGC 4900,195.16354,2.50073,G,963,0.003212,S1L,12.2g,0,322,6,127,38,27,20,1
740,NGC 4914,195.17896,37.31528,G,4583,0.015287,SLS,12.49,0,105,2,44,22,12,7,0
741,NGC 4902,195.24887,-14.51364,G,2625,0.008756,SUN,11.61,0,182,8,57,18,12,7,0
742,ESO 443- G 024,195.25328,-32.44131,G,5109,0.017042,SUN,12.9,0,111,6,109,30,21,19,1
743,WISEA J130209.93+274851.2,195.5414,27.81429,G,13479,0.04496,PUN,14.2g,0,1,0,43,6,1,4,0
744,ESO 219- G 021,195.58817,-50.33406,G,1376,0.00459,UUN,13.28,0,53,2,45,12,14,16,0
745,NGC 4930,196.02196,-41.41158,G,2589,0.008636,UUN,12,0,78,3,63,13,13,19,0
746,NGC 4941,196.05475,-5.55161,G,1114,0.003716,S1L,12.43,0,387,12,198,70,43,9,0
747,NGC 4939,196.05996,-10.33961,G,3112,0.010381,S1L,11.9,0,325,11,116,49,40,12,1
748,NGC 4936,196.07039,-30.52626,G,3117,0.010397,SUN,11.77,0,120,7,48,17,18,18,1
749,NGC 4945,196.36449,-49.46821,G,563,0.001878,UUN,9.3,0,913,24,241,97,60,19,0
750,NGC 4958,196.45367,-8.02028,G,1455,0.004853,SUN,12.11,0,134,5,73,20,10,6,0
751,NGC 4976,197.15637,-49.50642,G,1453,0.004847,SUN,11.04,0,112,4,67,8,7,17,0
752,NGC 4984,197.23846,-15.51631,G,1279,0.004266,SUN,12.25,0,151,6,71,22,12,7,0
753,NGC 4995,197.41938,-7.83342,G,1744,0.005817,S1L,11.93,0,156,7,56,23,14,7,0
754,NGC 5005,197.7343,37.05921,G,946,0.003156,SUN,10.61,0,635,19,223,56,35,10,1
755,UGC 08266,197.84432,34.41805,G,11017,0.036748,SLS,14.5g,0,49,0,58,22,17,11,0
756,NGC 5014,197.8801,36.28213,G,1135,0.003787,SLS,13.3g,0,169,2,120,45,31,10,0
757,NGC 5012,197.90433,22.91549,G,2606,0.008694,SLS,12.8g,0,184,4,89,40,30,11,0
758,NGC 5016,198.02784,24.09501,G,2611,0.008709,S1L,13.49,0,193,3,92,43,32,12,0
759,NGC 5023,198.0525,44.04122,G,407,0.001358,S1L,12.85,0,227,3,50,34,16,7,0
760,NGC 5011,198.21608,-43.09622,G,3159,0.010537,UUN,12.41,0,103,4,63,19,15,19,1
761,NGC 5018,198.2543,-19.51819,G,2816,0.009393,UUN,11.2B,0,360,15,141,39,19,20,0
762,NGC 5033,198.36444,36.59394,G,873,0.002912,S1L,10.75,0,905,29,404,76,49,15,0
763,ESO 219- G 041,198.49179,-49.47819,G,3487,0.011631,S1L,12.9,0,37,2,48,13,9,17,0
764,NGC 5026,198.55683,-42.96128,G,3549,0.011838,SUN,12.48,0,55,3,37,11,9,18,0
765,NGC 5044,198.84987,-16.38553,G,2782,0.00928,UUN,11.83,0,336,11,144,47,30,6,0
766,NGC 5042,198.87925,-23.98406,G,1390,0.004637,S1L,12.75,0,94,2,57,23,13,18,0
767,MESSIER 063,198.95554,42.02928,G,500,0.001668,S1L,9.31,0,1143,28,268,108,40,8,2
768,NGC 5054,199.24371,-16.63486,G,1742,0.005811,UUN,10.8B,0,213,11,81,30,21,7,0
769,IC 4214,199.42788,-32.10169,G,2310,0.007705,SUN,12.16,0,95,3,50,21,19,19,0
770,NGC 5061,199.52113,-26.83722,G,2082,0.006945,UUN,11.44,0,269,6,79,19,12,18,0
771,NGC 5068,199.72837,-21.03911,G,670,0.002235,UUN,10.52,0,310,12,72,44,15,18,0
772,NGC 5064,199.74971,-47.90867,G,2980,0.00994,SUN,12.9,0,91,7,55,17,17,16,0
773,NGC 5077,199.88196,-12.65696,G,2806,0.00936,UUN,12.38,0,310,8,117,42,21,7,0
774,NGC 5078,199.95825,-27.41039,G,2168,0.007232,SUN,11.77,0,135,6,81,34,19,18,0
775,NGC 5084,200.0705,-21.82758,G,1721,0.005741,UUN,11.41,0,180,5,107,34,16,23,0
776,NGC 5085,200.07397,-24.44015,G,1956,0.006525,UUN,12.97,0,117,8,57,19,9,18,1
777,NGC 5087,200.104,-20.611,G,1858,0.006198,UUN,13.11,0,121,6,82,24,10,23,1
778,NGC 5090,200.3034,-43.70455,G,3386,0.011294,SUN,12.57,0,202,13,71,28,19,16,1
779,NGC 5101,200.44267,-27.43053,G,1868,0.006231,UUN,11.6,0,197,13,71,23,17,19,0
780,NGC 5102,200.49003,-36.63024,G,468,0.001561,UUN,10.35,0,341,9,94,30,21,18,1
781,NGC 5121,201.19004,-37.68219,G,1473,0.004913,SUN,11.51,0,80,5,57,15,11,19,0
782,NGC 5134,201.32729,-21.13417,G,1758,0.005864,UUN,12.83,0,126,6,56,21,17,19,0
783,NGC 5128,201.36506,-43.01911,G,547,0.001825,SUN,7.84,0,2299,33,532,133,71,22,0
784,NGC 5140,201.59054,-33.86847,G,3879,0.012939,SUN,12.77,0,64,4,56,14,11,17,0
785,WISEA J132647.82+531613.2,201.69949,53.27033,!*,9,0.000031,SLS,13.4g,0,0,0,33,4,1,4,0
786,2MASS J13270929+5325097,201.78862,53.41954,!*,13,0.000043,SLS,13.4g,0,0,0,21,3,1,4,0
787,NGC 5153,201.97637,-29.61803,G,4321,0.014413,SUN,12.83,0,72,2,43,18,13,18,0
788,HDE 234042,202.01112,53.40615,!*,25,0.000084,SLS,13.2g,0,0,0,30,4,1,4,0
789,NGC 5156,202.18371,-48.91681,G,2988,0.009967,UUN,12.49,0,75,5,55,15,14,16,0
790,NGC 5161,202.30796,-33.17383,G,2389,0.007969,S1L,12,0,145,8,77,23,23,19,0
791,HDE 234046,202.3549,53.79874,!*,18,0.000059,SLS,13.4g,0,0,0,33,4,1,4,0
792,NGC 5204,202.40213,58.41872,G,201,0.00067,S1L,11.73,0,459,23,80,44,16,8,3
793,NGC 5170,202.45328,-17.96642,G,1501,0.005006,UUN,12.35,0,182,11,99,30,21,19,1
794,MESSIER 051a,202.46963,47.19517,G,460,0.001534,SUN,8.96,0,2026,35,361,121,54,13,0
795,MESSIER 051b,202.49829,47.26614,G,455,0.001518,S1L,10.45,0,574,13,287,62,30,12,0
796,HD 117761,202.82358,53.16649,!*,66,0.00022,SLS,12.5g,0,0,0,34,5,1,4,0
797,NGC 5188,202.86783,-34.79442,G,2425,0.008089,SUN,12.96,0,98,4,71,19,14,19,1
798,BD +53 1632,203.17575,52.4992,!*,11,0.000038,SLS,13.5g,0,0,0,36,5,1,4,0
799,NGC 5206,203.43325,-48.15117,G,583,0.001945,UUN,11.6B,0,98,2,43,19,13,16,0
800,ESO 270- G 017,203.69708,-45.5475,G,828,0.002762,UUN,11.71,0,93,3,31,20,15,17,0
801,WISEA J133511.81+545650.4,203.79926,54.94724,!*,7,0.000024,SLS,13.7g,0,0,0,33,4,1,4,0
802,IC 4296,204.16262,-33.96583,G,3737,0.012465,UUN,11.61,0,471,20,214,57,32,24,0
803,WISEA J133642.56+523057.0,204.17763,52.51581,!*,22,0.000075,SLS,14.0g,0,0,0,37,5,1,4,0
804,MESSIER 083,204.25396,-29.86542,G,513,0.001711,UUN,8.2,0,1625,26,240,91,40,17,1
805,NGC 5248,204.38343,8.88518,G,1151,0.003839,S1L,10.97,0,511,19,147,59,36,12,1
806,NGC 5247,204.51267,-17.88403,G,1356,0.004523,S1L,10.5B,0,226,9,102,26,13,19,0
807,WISEA J133826.90+484822.8,204.61216,48.8064,!*,26,0.000087,SLS,13.1g,0,0,0,33,4,1,4,0
808,ESO 445- G 002,204.84783,-30.77406,G,4339,0.014473,SUN,12.78,0,38,2,47,11,10,18,0
809,NGC 5253,204.98318,-31.64011,G,407,0.001358,UUN,10.87,0,940,27,233,62,29,19,0
810,BD +53 1643,205.10167,53.22462,!*,4,0.000012,SLS,13.1g,0,0,0,30,4,1,4,0
811,WISEA J134029.84+475737.1,205.12427,47.96022,!*,4,0.000015,SLS,13.7g,0,0,0,37,5,1,4,0
812,BD +48 2146,205.22642,48.18997,!*,45,0.000149,SLS,13.2g,0,0,0,34,5,1,4,0
813,HDE 234061,205.40239,53.33755,!*,9,0.00003,SLS,13.4g,0,0,0,32,4,1,4,0
814,2MASS J13413928+4650341,205.41341,46.84253,!*,41,0.000137,SLS,13.5g,0,0,0,21,3,1,4,0
815,WISEA J134155.30+525657.4,205.48045,52.94922,!*,27,0.000089,SLS,13.3g,0,0,0,30,4,1,4,0
816,NGC 5273,205.53474,35.65421,G,1083,0.003611,SLS,12.5g,0,489,23,189,81,53,11,1
817,NGC 5266,205.75879,-48.16942,G,3002,0.010014,S1L,12.08,0,147,5,59,16,16,16,0
818,NGC 5297,206.59865,43.87235,G,2409,0.008036,SUN,12.47,0,189,8,78,35,18,12,1
819,NGC 5301,206.60279,46.10706,G,1508,0.00503,S1L,12.6g,0,174,5,77,39,29,11,0
820,NGC 5308,206.75178,60.97317,G,1998,0.006665,UUN,12.31,0,237,8,87,28,18,12,0
821,NGC 5311,207.23368,39.98511,G,2654,0.008852,SLS,13.3,0,111,2,93,35,21,13,0
822,IC 4329,207.27212,-30.29586,G,4539,0.01514,SUN,12.2,0,201,6,111,21,18,18,1
823,NGC 5322,207.31362,60.19053,G,1780,0.005937,UUN,11.14,0,401,9,148,46,20,9,0
824,ESO 383- G 087,207.32292,-36.06344,G,326,0.001087,SUN,11.03,0,110,4,44,21,14,17,0
825,WISEA J135145.09+482047.6,207.93797,48.34669,!*,13,0.000045,SLS,13.4g,0,0,0,33,4,1,4,0
826,WISEA J135203.67+472245.7,208.0154,47.37933,!*,4,0.000013,SLS,13.3g,0,0,0,37,5,1,4,0
827,NGC 5324,208.02454,-6.05831,G,3042,0.010147,SUN,12.55,0,76,3,47,17,15,6,1
828,NGC 5328,208.22214,-28.4894,G,4740,0.015811,SUN,12.67,0,120,5,75,19,15,21,0
829,NGC 5350,208.34013,40.36394,G,2325,0.007755,S1L,12.15,0,278,7,147,48,35,12,0
830,NGC 5353,208.36122,40.28303,G,2325,0.007755,SUN,11.96,0,315,10,159,59,35,8,0
831,NGC 5354,208.36126,40.30276,G,2579,0.008603,UUN,12.33,0,190,8,99,30,18,5,0
832,NGC 5333,208.60092,-48.51253,G,2752,0.00918,SLS,11.67,0,49,2,44,7,5,17,0
833,NGC 5371,208.91643,40.46176,G,2558,0.008533,S1L,11.32,0,383,13,155,40,26,16,3
834,NGC 5363,209.03004,5.25477,G,1139,0.003799,SUN,11.05,0,271,5,98,43,24,7,0
835,NGC 5364,209.05,5.01447,G,1268,0.004228,SLS,11.17,0,295,9,72,40,27,8,1
836,NGC 5377,209.06945,47.2357,G,1796,0.005991,S1L,12.5g,0,282,10,106,37,21,12,0
837,NGC 5383,209.27072,41.84626,G,2270,0.007572,SUN,12.0B,0,362,11,110,38,24,12,1
838,NGC 5365,209.461,-43.93131,G,2467,0.008229,SUN,12.45,0,66,6,45,10,10,19,0
839,IC 4351,209.47608,-29.31572,G,2674,0.008919,UUN,12.63,0,129,5,71,24,19,19,0
840,NGC 5395,209.65826,37.42448,G,3472,0.01158,SLS,12.8g,0,245,12,141,51,30,16,0
841,MESSIER 101,210.80227,54.34895,G,241,0.000804,SUN,8.31,0,1892,28,206,91,28,13,0
842,NGC 5408,210.83712,-41.37769,G,506,0.001688,UUN,12.5B,0,280,7,88,31,18,18,0
843,NGC 5427,210.85854,-6.03081,G,2618,0.008733,SUN,11.93,0,292,13,121,36,18,7,1
844,NGC 5419,210.91138,-33.97826,G,4126,0.013763,SUN,11.9,0,219,9,106,22,19,23,0
845,NGC 5474,211.25671,53.66222,G,262,0.000874,UUN,11.28,0,443,15,153,60,24,12,1
846,NGC 5488,212.01296,-33.31492,G,4360,0.014543,SUN,12.72,0,36,2,45,11,7,18,0
847,ESO 221- G 026,212.0993,-47.97046,G,1416,0.004723,SUN,12.1,0,60,1,51,8,6,17,0
848,NGC 5483,212.60429,-43.32461,G,1771,0.005907,UUN,11.93,0,102,5,69,18,16,18,0
849,NGC 5493,212.87242,-5.04361,G,2665,0.008889,UUN,12.27,0,124,5,50,15,9,7,0
850,NGC 5496,212.90775,-1.15911,G,1538,0.00513,S1L,12.7B,0,153,6,83,40,35,9,1
851,ESO 221- G 032,213.03787,-49.38963,G,2911,0.00971,UUN,12.76,0,53,1,44,14,12,16,0
852,Circinus Galaxy,213.29146,-65.33922,G,434,0.001448,UUN,12.1,0,739,15,258,76,44,15,0
853,NGC 5506,213.31205,-3.20758,G,1824,0.006084,S1L,12.8g,0,964,31,417,117,97,17,0
854,NGC 5529,213.89196,36.22658,G,2875,0.009591,UUN,12.9g,0,165,9,90,40,21,11,1
855,NGC 5516,213.97788,-48.11486,G,4123,0.013753,UUN,13,0,66,2,41,10,6,15,0
856,2MASX J14160456-4807385,214.01983,-48.12746,G,4170,0.01391,SUN,12.6,0,21,0,25,6,4,13,0
857,NGC 5533,214.03226,35.34383,G,3857,0.012866,S1L,12.7,0,194,7,81,31,20,11,0
858,NGC 5557,214.60718,36.49356,G,3219,0.010737,UUN,12.2g,0,231,6,80,39,18,11,1
859,NGC 5530,214.61314,-43.38859,G,1193,0.003979,UUN,11.87,0,122,6,28,14,14,18,0
860,NGC 5585,214.95083,56.72906,G,303,0.001011,S1L,11.2,0,437,12,111,44,22,12,0
861,SDSS J142019.52+035557.7,215.08136,3.93271,PofG,1592,0.00531,SLS,11.7g,0,2,0,21,4,5,4,0
862,NGC 5566,215.08287,3.93375,G,1507,0.005027,SUN,11.46,0,229,10,102,37,25,11,0
863,NGC 5576,215.26533,3.271,G,1506,0.005023,UUN,11.85,0,359,7,109,50,31,8,0
864,NGC 5638,217.41823,3.23332,G,1676,0.005591,SUN,12.2g,0,267,6,108,41,31,11,0
865,WISEA J143007.29+334641.9,217.53052,33.77832,!*,5696,0.019,PUN,10.8g,0,4,0,38,7,1,4,0
866,IC 4441,217.91092,-43.41844,G,1959,0.006535,S1L,12,0,93,6,50,16,17,19,0
867,NGC 5678,218.02337,57.92144,G,1902,0.006344,SLS,12.6g,0,267,11,130,40,25,11,0
868,IC 1029,218.11357,49.90461,G,2381,0.007942,S1L,13.3g,0,114,4,70,27,17,11,0
869,NGC 5643,218.16977,-44.17441,G,1199,0.003999,UUN,10.74,0,518,21,174,50,39,18,0
870,NGC 5676,218.19519,49.4579,G,2097,0.006994,SLS,12.3g,0,316,8,162,39,28,16,1
871,NGC 5668,218.35141,4.45046,G,1583,0.00528,S1L,13.4g,0,247,9,106,51,35,11,0
872,NGC 5689,218.87372,48.74165,G,2160,0.007205,SUN,12.8,0,150,5,63,27,17,7,0
873,BD +35 2587,219.46721,35.3324,!*,8394,0.028,PUN,14.3g,0,3,0,51,7,1,4,0
874,NGC 5701,219.79617,5.36348,G,1505,0.00502,S1L,11.76,0,260,14,100,40,30,12,0
875,NGC 5688,219.89646,-45.019,G,2800,0.00934,UUN,12.3b,0,53,2,58,15,16,18,0
876,NGC 5713,220.04794,-0.28897,G,1883,0.006281,SUN,12.18,0,413,11,220,66,29,12,1
877,NGC 5728,220.59957,-17.25308,G,2793,0.009316,S1L,12.81,0,533,20,236,68,54,11,1
878,NGC 5746,221.23299,1.955,G,1728,0.005764,S1L,11.29,0,360,9,94,45,37,7,1
879,NGC 5750,221.54634,-0.22295,G,1659,0.005535,SLS,12.6g,0,158,3,99,39,31,16,12
880,NGC 5775,223.48999,3.54446,G,1676,0.005591,UUN,12.2B,0,343,12,128,49,33,15,1
881,NGC 5792,224.59463,-1.09108,G,1926,0.006424,S1L,12.08,0,205,4,86,40,29,8,0
882,NGC 5791,224.69258,-19.26686,G,3350,0.011174,UUN,12.68,0,94,6,61,17,16,18,0
883,NGC 5786,224.73442,-42.01336,G,2998,0.01,SUN,12,0,56,3,54,13,7,7,0
884,NGC 5796,224.85045,-16.62386,G,2863,0.009549,S1L,12.7,0,141,4,91,21,14,10,0
885,NGC 5806,225.00167,1.89131,G,1347,0.004493,SLS,12.5g,0,318,8,109,41,39,11,0
886,NGC 5812,225.23208,-7.45736,G,1970,0.006571,UUN,12.19,0,171,7,55,21,17,6,0
887,NGC 5813,225.2968,1.70198,G,1956,0.006525,UUN,11.45,0,568,16,231,56,36,14,0
888,NGC 5831,226.02915,1.21992,G,1630,0.005438,SLS,12.4g,0,319,14,154,39,29,16,0
889,NGC 5838,226.35942,2.09933,G,1252,0.004176,UUN,11.92,0,281,12,124,38,20,10,0
890,NGC 5845,226.50338,1.6338,G,1664,0.00555,SUN,13.5,0,354,10,131,42,28,14,0
891,SDSS J150628.16+013621.0,226.61738,1.60585,PofG,1695,0.005654,SLS,11.8g,0,1,0,21,3,4,4,0
892,NGC 5846,226.62202,1.60562,G,1712,0.005711,UUN,11.05,0,753,23,189,62,54,11,0
893,NGC 5866,226.62291,55.76321,G,755,0.002518,UUN,10.74,0,563,24,277,72,38,7,0
894,NGC 5850,226.78203,1.54424,G,2545,0.008489,SLS,12.7g,0,338,9,122,38,30,16,1
895,NGC 5861,227.31704,-11.32167,G,1851,0.006174,S1L,12.3,0,183,7,74,24,19,6,1
896,NGC 5864,227.38983,3.05275,G,1885,0.006288,UUN,12.77,0,131,3,57,22,17,7,0
