Results from query to NASA/IPAC Extragalactic Database (NED),,,,,,,,,,,,,,,,
897,NGC 5879,227.44469,57.00019,G,771,0.002572,S1L,12.4g,0,297,6,147,42,26,18,0
898,NGC 5878,228.44046,-14.26983,G,1991,0.006641,S1L,12.98,0,121,4,59,22,18,7,1
899,ESO 274- G 001,228.55767,-46.80794,G,522,0.001741,UUN,11.7,0,110,3,48,25,15,16,0
900,NGC 5899,228.76344,42.04985,G,2590,0.008639,S1L,12.5,0,222,4,114,48,38,12,1
901,NGC 5885,228.76733,-10.08601,G,2000,0.006671,SUN,12.5,0,97,3,52,17,17,6,0
902,NGC 5907:[IDD2022] X026,228.97404,56.32877,G,665,0.002218,S1L,11.12,0,577,15,125,51,25,7,0
903,AP Lib,229.42422,-24.37208,G,14699,0.049031,SLS,15.08,0,500,16,203,78,40,19,0
904,NGC 5898,229.5565,-24.09794,G,2122,0.007078,SUN,12.49,0,171,9,69,21,15,18,0
905,NGC 5903,229.65221,-24.06858,G,2565,0.008556,UUN,12.2,0,158,9,61,25,18,18,0
906,NGC 5921,230.48567,5.07053,G,1480,0.004937,SUN,11.49,0,323,12,83,32,26,8,0
907,NGC 5965,233.51025,56.68561,G,3377,0.011265,SLS,11.5B,0,134,3,67,23,18,12,0
908,NGC 5962,234.13202,16.60778,G,1958,0.006531,S1L,12.2g,0,296,9,120,39,29,13,1
909,NGC 5964,234.40091,5.97401,G,1447,0.004827,SUN,12.6,0,144,7,86,35,26,7,0
910,NGC 5970,234.62488,12.18661,G,1957,0.006528,S1L,12.24,0,211,7,72,34,29,10,1
911,NGC 5982,234.66596,59.35584,G,3017,0.010064,SUN,12.1g,0,310,15,136,33,23,11,0
912,NGC 5985,234.90454,59.33194,G,2522,0.008412,S1L,11.87,0,286,8,82,34,22,8,0
913,NGC 5987,234.98904,58.07953,G,3008,0.010034,S1L,12.72,0,94,1,51,20,15,8,0
914,CGCG 050-083,235.89136,4.87204,G,11980,0.039961,SUN,15.1,0,75,0,83,27,11,10,0
915,NGC 6015,237.85512,62.31003,G,833,0.002779,S1L,11.69,0,288,7,101,29,23,8,0
916,HD 143002,239.20716,27.89844,!*,1,0.000003,SLS,13.5g,0,0,0,41,6,1,4,0
917,WISEA J155658.73+275445.0,239.24453,27.91265,!*,21,0.00007,SLS,14.3g,0,0,0,41,6,1,4,0
918,WISEA J155704.38+284802.1,239.26822,28.80071,!*,4,0.000012,SLS,14.2g,0,0,0,37,5,1,4,0
919,HD 143091,239.34557,28.30116,!*,11,0.000037,SLS,13.4g,0,0,0,37,5,1,4,0
920,HD 143142,239.4228,28.54808,!*,7,0.000025,SLS,13.7g,0,0,0,37,5,1,4,0
921,HD 143175,239.47337,27.59438,!*,2,0.000008,SLS,10.33,0,1,0,41,7,2,4,0
922,HD 143270,239.63103,27.16878,!*,27,0.00009,SLS,13.3g,0,1,0,39,7,2,4,0
923,WISEA J155848.61+272802.7,239.70267,27.46744,!*,52,0.000174,SLS,13.8g,0,1,0,41,7,2,4,0
924,BD +28 2505,240.06288,28.11776,!*,1,0.000003,SLS,13.5g,0,0,0,33,5,1,4,0
925,IC 4585,240.07348,-66.32229,G,3638,0.012135,SUN,13.01,0,29,2,25,8,8,6,0
926,BD +29 2753,240.27825,28.70593,!*,43,0.000144,SLS,13.0g,0,0,0,33,5,1,4,0
927,WISEA J160224.65+265645.1,240.60282,26.94597,!*,15,0.000049,SLS,14.3g,0,0,0,37,5,1,4,0
928,HD 144111,240.80155,28.85201,!*,32,0.000106,SLS,9.14,0,0,0,33,5,1,4,0
929,BD +29 2761,240.85259,29.11348,!*,4,0.000013,SLS,13.4g,0,0,0,30,4,1,4,0
930,WISEA J160345.07+272320.1,240.93783,27.38901,!*,38,0.000126,SLS,14.0g,0,0,0,37,5,1,4,0
931,NGC 6070,242.49454,0.70931,G,2004,0.006685,S1L,12.45,0,182,7,72,29,26,8,0
932,ESO 137- G 006,243.766,-60.90717,G,5444,0.018159,S1L,13.5B,0,106,5,89,17,15,17,0
933,ESO 137- G 007,243.88711,-60.66529,G,4945,0.016495,UUN,13.87,0,29,1,42,7,5,17,0
934,ESO 137- G 008,243.942,-60.91872,G,3839,0.012806,UUN,13.1B,0,53,1,38,7,7,13,2
935,ESO 137- G 010,243.959,-60.80306,G,3378,0.011268,SUN,12.46,0,52,2,38,8,6,14,1
936,ESO 137- G 012,244.08138,-61.29608,G,6330,0.021115,UUN,14.1B,0,17,1,33,5,5,13,0
937,ESO 137- G 014,244.29504,-58.31253,G,2764,0.00922,SUN,14.81,0,34,0,43,13,7,13,0
938,NGC 6140,245.24233,65.39056,G,908,0.003029,S1L,11.81,0,131,6,43,27,16,8,1
939,ESO 137- G 018,245.24329,-60.49103,G,605,0.002018,UUN,12.24,0,68,3,31,21,11,14,0
940,NGC 6118,245.45258,-2.28344,G,1573,0.005247,SUN,11.0B,0,231,5,77,31,29,8,2
941,ESO 137- G 019,245.47892,-60.66914,G,3249,0.010837,UUN,14.3B,0,25,2,32,7,5,13,0
942,ESO 137- G 024,246.45942,-60.75261,G,5264,0.017559,UUN,13.67,0,19,1,31,5,5,13,0
943,NGC 6181,248.08733,19.82656,G,2371,0.007909,S1L,12.49,0,286,8,84,32,23,8,0
944,NGC 6251,248.13321,82.53789,G,7408,0.02471,SUN,8.0 R,0,542,11,156,53,36,11,0
945,NGC 6217,248.16333,78.19817,G,1361,0.00454,SUN,11.79,0,351,12,84,31,17,8,1
946,NGC 6156,248.71896,-60.61881,G,3263,0.010885,S1L,12.3,0,83,2,107,33,16,16,0
947,ESO 137- G 034,248.80879,-58.08003,G,2741,0.009144,S1L,12.21,0,126,7,95,30,23,13,0
948,ESO 137- G 037,249.82654,-59.88631,G,5430,0.018113,SUN,14.82,0,24,0,33,7,6,15,0
949,ESO 137- G 038,250.21908,-60.39428,G,2100,0.007005,SUN,12.72,0,26,1,34,9,10,14,0
950,NGC 6207,250.76562,36.83242,G,852,0.002842,SUN,12.16,0,300,8,87,35,26,7,2
951,NGC 6210,251.12299,23.79983,!PN,14,0.000047,SUN,11.4g,0,23,1,50,7,1,6,0
952,ESO 069- G 009,252.06442,-69.13964,G,4768,0.015903,S1L,14.8I,0,12,2,35,9,3,3,0
953,NGC 6215,252.77838,-58.99347,G,1564,0.005217,UUN,12.0B,0,126,7,73,18,14,16,0
954,NGC 6221,253.19201,-59.21862,G,1499,0.004999,S1L,11.2B,0,294,18,132,37,34,17,0
955,MRK 0501,253.46757,39.76017,QSO,9888,0.032983,SLS,14.15,0,1263,22,353,135,87,11,0
956,ESO 138- G 005,253.47229,-58.77808,G,2648,0.008833,SUN,12.82,0,43,0,39,8,10,15,0
957,ESO 138- G 010,254.76229,-60.21603,G,1144,0.003816,UUN,11.59,0,78,3,71,18,13,16,0
958,ESO 138- G 014,256.74675,-62.08286,G,1508,0.00503,UUN,13.2,0,65,1,35,12,13,16,0
959,NGC 6340,257.60352,72.30443,G,1207,0.004026,S1L,11.87,0,211,7,100,27,13,10,0
960,NGC 6300,259.24779,-62.82056,G,1109,0.003699,UUN,10.98,0,405,21,184,59,47,21,0
961,UGC 10814 NOTES01,259.81039,48.9804,G,7250,0.024183,SUN,15.0r,0,205,6,97,45,28,5,0
962,WISEA J172323.20+363010.2,260.8467,36.50282,G,11992,0.04,SUN,16,0,52,1,68,17,11,6,1
963,NGC 6328,260.92096,-65.01017,G,4325,0.014428,S1L,13.16,0,176,8,119,43,25,15,0
964,ESO 138-IG 029,262.28987,-62.44561,G,4641,0.015481,SUN,12.75,0,35,1,34,8,7,16,0
965,NGC 6384,263.10125,7.06028,G,1665,0.005554,SUN,11.14,0,358,14,91,30,29,8,1
966,IC 4662,266.78694,-64.64176,G,302,0.001007,UUN,11.7B,0,225,8,88,32,19,37,0
967,NGC 6503,267.36013,70.14437,G,25,0.000083,UUN,10.91,0,539,15,138,40,20,8,1
968,NGC 6482,267.95337,23.07194,G,3844,0.012821,SLS,12.35,0,201,8,105,42,25,9,0
969,NGC 6492,270.70146,-66.43064,G,4342,0.014482,S1L,12.3,0,50,1,51,15,12,17,0
970,NGC 6550,271.49683,18.58725,G,2208,0.007365,UUN,12.73,0,55,1,40,19,12,8,0
971,NGC 6574,272.96346,14.98178,G,2289,0.007635,S1L,12.83,0,202,9,87,25,22,8,0
972,NGC 6643,274.94338,74.56836,G,1484,0.00495,SUN,11.73,0,359,10,119,35,23,8,0
973,NGC 6632,276.26288,27.53531,G,4762,0.015884,SUN,12.94,0,48,0,49,12,5,8,0
974,IC 4704,276.9735,-71.60986,G,3642,0.012148,UUN,13.17,0,47,2,48,10,8,17,0
975,IC 4710,277.15821,-66.98228,G,739,0.002465,UUN,12.5,0,106,6,80,19,9,16,0
976,IC 4721,278.60317,-58.49661,G,2235,0.007455,UUN,12.38,0,74,5,64,16,17,17,0
977,NGC 6689,278.70938,70.52392,G,489,0.001631,SUN,13.1,0,139,8,81,26,19,7,0
978,NGC 6674,279.64112,25.37514,G,3429,0.011438,S1L,13,0,128,5,58,21,14,8,0
979,WISEA J184430.78+220427.4,281.12825,22.07431,G,13760,0.0459,SUN,14.6b,0,15,2,43,7,2,2,0
980,NGC 6673,281.27633,-62.29722,G,1171,0.003906,UUN,12.57,0,72,2,44,12,18,17,0
981,IC 4765,281.82469,-63.33133,G,4507,0.015034,SUN,12.33,0,88,3,27,13,21,16,0
982,NGC 6703,281.82846,45.55064,G,2268,0.007565,S1L,12.32,0,233,7,91,29,22,8,0
983,NGC 6684,282.24117,-65.17344,G,883,0.002945,SUN,11.31,0,134,5,66,16,16,15,0
984,IC 4797,284.12367,-54.30578,G,2678,0.008933,SUN,12.3,0,105,6,57,13,16,17,0
985,ESO 183- G 030,284.23308,-54.54544,G,2688,0.008966,SUN,12.65,0,70,4,54,10,8,17,0
986,NGC 6744,287.44208,-63.85753,G,841,0.002805,UUN,9.14,0,280,11,115,32,19,15,0
987,NGC 6753,287.8485,-57.04956,G,3169,0.01057,S1L,11.97,0,168,12,89,23,17,17,0
988,NGC 6758,288.46808,-56.30994,G,3404,0.011355,SUN,12.65,0,93,7,58,11,10,17,0
989,IC 4831,288.68267,-62.27261,G,4345,0.014494,S1L,13.6b,0,52,2,50,12,10,17,0
990,IC 4837A,288.81738,-54.1325,G,2847,0.009498,S1L,12.55,0,62,4,52,15,10,16,0
991,NGC 6769,289.5945,-60.50108,G,3863,0.012886,SUN,12.55,0,74,9,51,8,10,17,0
992,NGC 6770,289.6555,-60.49647,G,3841,0.012813,S1L,12.83,0,56,7,54,8,11,16,0
993,NGC 6776,291.32979,-63.86017,G,5480,0.018279,SUN,13.05,0,91,4,79,11,9,17,0
994,UGC 11453,292.78358,54.10217,G,3849,0.012839,S1L,12.9B,0,47,2,45,14,11,8,0
995,ESO 142- G 019,293.329,-58.11425,G,4390,0.014643,S1L,11.82,0,42,4,52,7,6,17,0
996,NGC 6814,295.66935,-10.32349,G,1565,0.00522,S1L,12.06,0,725,22,201,53,49,7,0
997,UGC 11466,295.74483,45.29819,G,824,0.002749,S1L,12.7,0,66,2,60,27,18,5,0
998,NGC 6810,295.8927,-58.65559,G,2031,0.006775,SUN,12.37,0,168,9,147,28,21,19,0
999,NGC 6824,295.91958,56.10947,G,3546,0.011828,UUN,13,0,87,3,74,23,16,8,0
1000,IC 4889,296.31313,-54.34414,G,2574,0.008586,SUN,12.06,0,151,7,56,17,17,17,0
1001,IC 4901,298.59804,-58.71356,G,2138,0.007132,UUN,12.29,0,78,2,52,15,12,16,0
1002,WISEA J195959.83+650854.7,299.99938,65.14851,G,14090,0.047,SMU,14.71,0,419,7,143,70,42,2,0
1003,NGC 6869,300.17671,66.22753,G,2732,0.009113,SUN,13.11,0,52,1,46,18,11,8,0
1004,IC 4931,300.20983,-38.57506,G,6008,0.02004,SUN,12.96,0,59,3,61,11,11,19,0
1005,ESO 185- G 054,300.86262,-55.94717,G,4434,0.01479,SUN,11.3,0,63,3,44,10,9,17,0
1006,NGC 6861,301.83117,-48.37022,G,2829,0.009437,UUN,12.12,0,186,6,111,32,19,20,0
1007,NGC 6861D,302.08117,-48.21142,G,2633,0.008783,SUN,13.38,0,55,3,62,15,9,17,0
1008,NGC 6868,302.47529,-48.37956,G,2854,0.00952,SUN,11.66,0,225,7,151,36,25,21,0
1009,NGC 6872,304.23566,-70.76794,G,4818,0.016071,SUN,12.69,0,75,6,74,15,12,17,1
1010,NGC 6876,304.57979,-70.85881,G,4010,0.013376,SUN,12.06,0,130,5,93,15,16,20,0
1011,IC 4991,304.597,-41.05017,G,5650,0.018846,SUN,11.56,0,66,2,45,12,11,19,0
1012,NGC 6893,305.20683,-48.23908,G,3056,0.010194,SUN,12.79,0,65,6,57,11,8,17,0
1013,ESO 462- G 015,305.80767,-27.71456,G,5738,0.01914,SUN,12.95,0,60,1,64,10,6,18,0
1014,NGC 6902,306.11725,-43.65353,G,2796,0.009326,UUN,11.64,0,126,9,80,17,13,19,0
1015,NGC 6907,306.27762,-24.80917,G,3169,0.010571,S1L,11.4B,0,211,11,115,43,30,19,0
1016,IC 5011,307.14092,-36.02711,G,2325,0.007755,SUN,12.67,0,51,2,40,9,12,18,0
1017,NGC 6925,308.58571,-31.98089,G,2789,0.009303,S1L,12.07,0,153,3,102,27,20,19,0
1018,NGC 6946,308.71801,60.15391,G,48,0.00016,SUN,8.23B,0,1873,30,264,104,32,12,0
1019,NGC 6951,309.30871,66.10564,G,1424,0.00475,SUN,10.0B,0,465,26,106,36,21,8,1
1020,WISEA J203949.94-005928.1,309.95815,-0.99115,!*,8994,0.03,PUN,12.2B,0,3,0,42,6,1,4,0
1021,LQAC 311+028 001,311.01875,28.55336,G,14780,0.0493,S1L,15.1r,0,33,1,30,12,11,0,0
1022,NGC 6943,311.14058,-68.74772,G,3114,0.010387,UUN,12.05,0,93,3,62,17,19,17,0
1023,NGC 6958,312.17746,-37.99742,G,2713,0.00905,SUN,12.33,0,168,6,89,17,14,19,0
1024,IC 5052,313.02321,-69.20164,G,584,0.001948,UUN,11.6B,0,156,7,68,30,16,17,0
1025,ESO 107- G 004,315.87342,-67.18133,G,3116,0.010394,SUN,12.1r,0,73,2,53,15,13,17,0
1026,NGC 7013,315.8899,29.89747,G,779,0.002598,SUN,12.4,0,168,7,81,25,15,8,0
1027,UGC 11689,317.40379,66.16994,G,2895,0.009657,S1L,14.4,0,39,0,41,13,11,7,0
1028,NGC 7029,317.96688,-49.28372,G,2839,0.00947,UUN,12.35,0,114,5,62,14,12,17,0
1029,NGC 7041,319.13492,-48.36356,G,1946,0.006491,SUN,12.09,0,96,5,64,16,12,17,0
1030,NGC 7049,319.75126,-48.56216,G,2285,0.007622,SUN,11.72,0,156,6,95,21,14,17,0
1031,IC 5105,321.09171,-40.53772,G,5407,0.018036,SUN,12.62,0,83,7,51,8,10,19,1
1032,NGC 7064,322.26242,-52.7676,G,767,0.002558,SUN,13.1,0,89,6,51,22,18,16,1
1033,NGC 7079,323.14688,-44.06756,G,2684,0.008953,UUN,12.46,0,121,8,99,17,12,19,0
1034,IC 1392,323.88621,35.39833,G,4320,0.014409,SLS,12.5,0,48,2,39,13,9,6,0
1035,NGC 7083,323.93621,-63.90283,G,3101,0.010344,UUN,11.87,0,186,6,108,22,19,17,0
1036,NGC 7090,324.12025,-54.55733,G,847,0.002825,UUN,11.33,0,177,5,98,42,22,17,0
1037,NGC 7097,325.05379,-42.53939,G,2616,0.008726,UUN,12.61,0,124,8,55,16,15,19,0
1038,NGC 7098,326.06717,-75.11133,G,2381,0.007942,S1L,12.23,0,81,7,77,13,10,17,0
1039,NGC 7135,327.44171,-34.87628,G,2644,0.008819,UUN,12.71,0,107,6,54,15,13,19,0
1040,NGC 7095,328.11017,-81.53083,G,2570,0.008573,UUN,12.23,0,81,3,55,17,13,16,0
1041,NGC 7144,328.17678,-48.25376,G,1932,0.006444,SUN,11.7,0,151,7,72,13,16,17,0
1042,NGC 7145,328.33433,-47.88244,G,1967,0.006561,UUN,12.04,0,121,7,63,12,15,17,1
1043,UGC 11861,329.1,73.26072,G,1478,0.00493,S1L,14.2,0,107,4,47,22,14,5,1
1044,NGC 7166,330.13717,-43.38972,G,2466,0.008226,SUN,12.85,0,78,7,54,15,12,19,0
1045,NGC 7177,330.17183,17.73806,G,1149,0.003833,S1L,12.01,0,242,15,84,28,26,10,0
1046,NGC 7172,330.50788,-31.86967,G,2603,0.008683,SUN,12.85,0,497,13,302,71,61,24,0
1047,NGC 7173,330.51329,-31.97369,G,2497,0.008329,SUN,13.08,0,138,5,77,19,20,18,2
1048,NGC 7174,330.52688,-31.99297,G,2659,0.008869,SUN,14.23,0,88,5,84,16,14,15,1
1049,NGC 7176,330.53518,-31.98976,G,2511,0.008376,SUN,12.34,0,121,5,92,17,15,20,0
1050,NGC 7184,330.66592,-20.81283,G,2623,0.008749,S1L,12.24,0,178,9,79,23,20,19,0
1051,IC 5152,330.67296,-51.29644,G,122,0.000407,UUN,11.0B,0,230,9,54,38,16,16,0
1052,CGCG 403-019,331.07358,4.66722,G,8094,0.027,SUN,15.2,0,196,7,93,34,18,6,0
1053,NGC 7196,331.47838,-50.11933,G,2923,0.00975,UUN,12.4,0,127,5,106,22,18,19,0
1054,UGC 11909,331.56738,47.25122,G,1105,0.003686,SUN,13.25,0,56,3,49,16,12,7,0
1055,NGC 7192,331.709,-64.31625,G,2978,0.009934,UUN,12.19,0,142,6,64,19,14,17,0
1056,NGC 7217,331.96831,31.35935,G,952,0.003176,SUN,11.02,0,447,20,102,28,23,8,1
1057,UGC 11920,332.11413,48.44078,G,1103,0.003679,SUN,12.86,0,44,2,39,17,14,7,0
1058,NGC 7205,332.14288,-57.44258,G,1686,0.005623,S1L,11.55,0,139,6,80,22,18,17,0
1059,NGC 7213,332.31796,-47.16661,G,1750,0.005839,S1L,11.01,0,572,13,263,64,51,17,0
1060,IC 5181,333.34042,-46.01761,G,1987,0.006628,SUN,12.51,0,86,5,48,9,9,17,0
1061,WISEA J221416.48-001617.0,333.56861,-0.27146,!*,13850,0.0462,PUN,14.1g,0,1,0,41,6,1,4,0
1062,NGC 7232,333.90833,-45.85008,G,1915,0.006388,S1L,12.95,0,64,6,44,12,14,17,0
1063,UGC 11973,334.21037,41.50283,G,4215,0.01406,S1L,12.9,0,57,0,56,20,12,7,0
1064,IC 5201,335.23933,-46.03586,G,915,0.003052,UUN,11.3,0,148,8,78,24,18,16,0
1065,NGC 7314,338.94246,-26.05047,G,1428,0.004763,UUN,11.88,0,516,14,284,66,52,24,0
1066,NGC 7331,339.26672,34.41552,G,816,0.002722,SUN,10.35,0,1079,30,280,86,43,8,0
1067,NGC 7332,339.35225,23.79833,G,1197,0.003993,UUN,12.02,0,351,11,92,31,24,8,0
1068,NGC 7329,340.10092,-66.47897,G,3252,0.010847,UUN,12.1,0,124,7,62,19,16,17,0
1069,IC 5240,340.46825,-44.76717,G,1765,0.005886,S1L,12.78,0,105,6,74,17,13,17,0
1070,IC 5250A,341.82292,-65.05972,G,3169,0.010571,SUN,12.21,0,38,1,15,8,5,13,0
1071,IC 5250B,341.84233,-65.0585,G,3189,0.010637,SUN,12.2,0,32,1,41,8,6,13,0
1072,NGC 7377,341.94792,-22.31211,G,3339,0.011138,SUN,12.07,0,120,3,82,21,13,17,0
1073,WISEA J225310.75-040849.1,343.29478,-4.14693,G,7585,0.025301,SLS,16.43,0,14,1,38,6,3,2,0
1074,NGC 7410,343.75396,-39.66133,G,1790,0.00597,SUN,11.61,0,128,5,90,20,18,19,0
1075,NGC 7412,343.94063,-42.64203,G,1710,0.005704,UUN,11.88,0,140,7,79,22,15,19,0
1076,NGC 7418,344.15067,-37.03008,G,1450,0.004837,UUN,12.3,0,195,7,80,23,18,17,1
1077,IC 1459,344.2942,-36.46222,G,1802,0.006011,S1L,10.97,0,546,22,206,65,39,24,0
1078,IC 5267,344.30654,-43.39614,G,1712,0.005711,UUN,11.43,0,167,9,80,20,14,19,2
1079,NGC 7424,344.32654,-41.07058,G,929,0.0031,SST,10.96,0,234,6,68,23,19,19,0
1080,IC 5271,344.50758,-33.74222,G,1718,0.005729,S1L,12.9,0,96,5,85,25,19,19,1
1081,IC 5273,344.86125,-37.70289,G,1293,0.004312,S1L,12.22,0,152,8,69,23,20,19,1
1082,NGC 7448,345.01496,15.98033,G,2194,0.007318,SUN,12.2,0,285,6,117,32,28,8,0
1083,NGC 7457,345.24973,30.14494,G,844,0.002815,UUN,12.09,0,414,16,124,40,26,7,0
1084,NGC 7456,345.54342,-39.56939,G,1199,0.003999,UUN,12.78,0,121,5,70,20,15,18,0
1085,NGC 7462,345.69371,-40.83525,G,1064,0.003549,UUN,12.53,0,102,5,62,25,18,18,0
1086,NGC 7479,346.23604,12.32289,G,2376,0.007925,SUN,11.6,0,712,23,207,70,51,13,0
1087,NGC 7497,347.26421,18.17719,G,1708,0.005697,SUN,12.96,0,108,2,69,26,18,8,1
1088,NGC 7496,347.44704,-43.42794,G,1649,0.0055,S1L,11.91,0,303,15,154,36,23,19,1
1089,NGC 7507,348.03163,-28.53961,G,1546,0.005157,SUN,12.23,0,192,9,90,25,22,17,0
1090,NGC 7513,348.30846,-28.3575,G,1564,0.005217,SUN,11.3B,0,99,6,55,21,15,19,0
1091,NGC 7541,348.68288,4.53436,G,2692,0.00898,S1L,11.3B,0,385,10,87,30,30,8,1
1092,NGC 7531,348.70208,-43.59994,G,1596,0.005324,UUN,12.04,0,159,7,69,18,19,19,0
1093,NGC 7562,348.98958,6.68753,G,3608,0.012035,SUN,12.63,0,191,8,77,25,26,7,0
1094,NGC 7552,349.04483,-42.58474,G,1608,0.005365,S1L,11.25,0,520,22,262,63,33,19,3
1095,NGC 7585,349.50558,-4.65031,G,3539,0.011805,UUN,12.5,0,126,6,101,12,13,6,0
1096,NGC 7582,349.59792,-42.37056,G,1575,0.005254,SUN,11.37,0,784,27,351,78,63,19,1
1097,NGC 7590,349.72838,-42.23906,G,1575,0.005255,S1L,12.11,0,286,11,152,32,30,19,0
1098,NGC 7606,349.76991,-8.48509,G,2234,0.007452,S1L,12.3g,0,233,7,107,26,29,15,1
1099,NGC 7599,349.83808,-42.25683,G,1651,0.005508,S1L,12.08,0,149,6,72,21,22,18,0
1100,NGC 7619,350.06055,8.20625,G,3762,0.012549,SUN,12.1,0,461,10,127,50,40,12,0
1101,NGC 7626,350.17728,8.21697,G,3405,0.011358,SUN,12.16,0,454,21,133,41,32,11,1
1102,NGC 7640,350.52742,40.84542,G,369,0.001231,SUN,11.86,0,223,10,58,30,18,8,0
1103,WISEA J232721.96+152437.3,351.84152,15.41036,G,13781,0.045967,SLS,15.2g,0,107,1,90,45,29,6,1
1104,IC 5325,352.18096,-41.33347,G,1503,0.005013,SUN,11.83,0,121,4,73,17,8,19,0
1105,IC 5328,353.31858,-45.01597,G,3137,0.010464,SUN,12.34,0,112,7,54,13,14,17,0
1106,PKS 2331-240,353.48016,-23.72796,G,14300,0.0477,SUN,16.5,0,178,3,102,54,25,2,0
1107,IC 5332,353.61454,-36.10108,G,701,0.002338,UUN,11.0B,0,182,6,72,32,12,19,0
1108,NGC 7713,354.06246,-37.93808,G,696,0.002322,UUN,11.6B,0,168,5,69,27,25,19,0
1109,ESO 240- G 010,354.43383,-47.5057,G,3302,0.011014,SUN,12.6,0,56,2,51,14,8,16,0
1110,ESO 240- G 011,354.45612,-47.72736,G,2843,0.009483,UUN,13.2,0,117,10,79,26,18,16,1
1111,NGC 7721,354.70271,-6.51786,G,2017,0.006728,S1L,12.22,0,197,6,72,25,20,6,0
1112,NGC 7723,354.73783,-12.96108,G,1863,0.006214,S1L,11.94,0,243,6,68,22,19,7,0
1113,NGC 7727,354.97385,-12.29278,G,1795,0.005987,UUN,11.5,0,201,7,64,21,13,7,0
1114,NGC 7741,355.97654,26.07561,G,750,0.002502,UUN,11.84,0,336,12,53,37,24,10,1
1115,NGC 7743,356.08808,9.93408,G,1697,0.00566,SUN,12.38,0,316,16,148,41,24,10,0
1116,NGC 7744,356.24683,-42.91092,G,3098,0.010334,SUN,12.87,0,64,5,46,11,8,19,0
1117,NGC 7755,356.96567,-30.52203,G,2958,0.009867,UUN,12.56,0,150,3,87,24,22,19,0
1118,NGC 7771,357.85335,20.11174,G,4335,0.01446,S1L,12.2B,0,340,13,258,62,31,8,0
1119,NGC 7793,359.45763,-32.59103,G,227,0.000757,UUN,9.98,0,884,16,227,78,30,19,0
1120,NGC 7796,359.74906,-55.45832,G,3290,0.010974,SUN,12.46,0,116,4,78,21,18,19,0